time,open,high,low,close,volume
1761680070,26225.25,26226,26225,26225.75,38
1761680071,26225.75,26226,26225.25,26226,23
1761680072,26226,26226.25,26225.5,26226,24
1761680073,26226,26226.5,26226,26226.5,18
1761680074,26226.5,26227,26226.5,26227,4
1761680075,26227,26227,26226.5,26226.5,5
1761680076,26226.5,26226.5,26223.25,26223.75,49
1761680077,26223.75,26224,26221.5,26221.5,125
1761680078,26221.5,26221.75,26221.25,26221.75,51
1761680079,26221.75,26222.5,26221.5,26222.25,37
1761680080,26222.25,26222.5,26222,26222,31
1761680081,26222,26222.5,26221,26221.5,34
1761680082,26221.5,26221.75,26221.25,26221.25,21
1761680083,26221.25,26222.25,26221.25,26222,29
1761680084,26222,26222,26221.5,26221.75,37
1761680085,26221.75,26223.5,26221.5,26223.5,113
1761680086,26223.5,26224.25,26223.25,26224,14
1761680087,26224,26224.25,26223.5,26224,33
1761680088,26224,26224.75,26224,26224.75,11
1761680089,26224.75,26224.75,26224.25,26224.25,15
1761680090,26224.25,26224.5,26223.5,26224.25,8
1761680091,26224.25,26224.75,26224,26224.75,16
1761680092,26224.75,26224.75,26224,26224,12
1761680093,26224,26224.75,26224,26224.5,10
1761680094,26224.5,26224.75,26224.25,26224.25,2
1761680095,26224.25,26224.5,26224.25,26224.5,1
1761680096,26224.5,26225.25,26224.5,26224.75,15
1761680097,26224.75,26224.75,26224.25,26224.5,6
1761680098,26224.5,26225,26224.5,26225,21
1761680099,26225,26225.25,26224.75,26224.75,11
1761680100,26224.75,26225.5,26224.75,26225.25,26
1761680101,26225.25,26225.25,26224.75,26225.25,6
1761680102,26225.25,26225.5,26225,26225.25,14
1761680103,26225.25,26226,26225.25,26225.5,29
1761680104,26225.5,26226.5,26225.5,26225.75,20
1761680105,26225.75,26226.25,26225.5,26225.5,15
1761680106,26225.5,26226,26225.5,26225.75,7
1761680107,26225.75,26225.75,26225.25,26225.5,7
1761680108,26225.5,26226,26225.5,26225.75,20
1761680109,26225.75,26226.5,26225.75,26226,11
1761680110,26226,26226,26225.25,26225.25,12
1761680111,26225.25,26225.5,26225,26225.25,11
1761680112,26225.25,26226,26225.25,26225.75,9
1761680113,26225.75,26226.25,26225.75,26225.75,20
1761680114,26225.75,26226,26224.75,26225.25,27
