1761527521,25718,25718,25718,25718,0
1761527522,25718,25718,25718,25718,0
1761527523,25718,25718,25717.75,25717.75,2
1761527524,25717.75,25717.75,25717.75,25717.75,0
1761527525,25717.75,25717.75,25717.75,25717.75,0
1761527526,25717.75,25717.75,25717.75,25717.75,0
1761527527,25717.75,25720.25,25717.5,25720,70
1761527528,25720,25720,25719.75,25720,11
1761527529,25720,25720,25719.75,25719.75,1
1761527530,25719.75,25719.75,25719.25,25719.5,8
1761527531,25719.5,25719.5,25718.75,25719,9
1761527532,25719,25719,25719,25719,0
1761527533,25719,25719.25,25719,25719.25,5
1761527534,25719.25,25719.75,25718.5,25719,30
1761527535,25719,25719,25718.75,25718.75,4
1761527536,25718.75,25719.75,25718.75,25719.75,9
1761527537,25719.75,25719.75,25718.5,25718.5,11
1761527538,25718.5,25718.75,25718.5,25718.75,1
1761527539,25718.75,25719,25718.75,25719,1
1761527540,25719,25719,25718.75,25718.75,1
1761527541,25718.75,25718.75,25718.75,25718.75,1
1761527542,25718.75,25718.75,25718.25,25718.5,3
1761527543,25718.5,25718.5,25718.25,25718.25,1
1761527544,25718.25,25718.5,25718.25,25718.5,1
1761527545,25718.5,25718.5,25717.5,25717.75,8
1761527546,25717.75,25717.75,25717.75,25717.75,0
1761527547,25717.75,25717.75,25717.5,25717.5,3
1761527548,25717.5,25717.5,25717.25,25717.25,4
1761527549,25717.25,25718,25717.25,25717.75,18
1761527550,25717.75,25717.75,25717.75,25717.75,0
1761527551,25717.75,25717.75,25717.75,25717.75,0
1761527552,25717.75,25718.5,25717.75,25717.75,10
1761527553,25717.75,25717.75,25717.5,25717.5,1
1761527554,25717.5,25717.5,25717.5,25717.5,0
1761527555,25717.5,25717.5,25717.5,25717.5,0
1761527556,25717.5,25717.5,25717.5,25717.5,0
1761527557,25717.5,25718.75,25717.5,25718.75,1
1761527558,25718.75,25718.75,25718.75,25718.75,1
1761527559,25718.75,25719.25,25718.5,25719,3
1761527560,25719,25720,25719,25720,4
1761527561,25720,25720.25,25719.75,25720.25,6
1761527562,25720.25,25720.25,25719.75,25719.75,3
1761527563,25719.75,25720.25,25719.75,25720.25,1
1761527564,25720.25,25720.25,25720,25720,3
1761527565,25720,25720,25720,25720,0
1761527566,25720,25720,25718.75,25719.25,16
1761527567,25719.25,25719.25,25719.25,25719.25,0
1761527568,25719.25,25719.25,25719.25,25719.25,1
1761527569,25719.25,25719.25,25718.75,25719,13
1761527570,25719,25719,25719,25719,1
1761527571,25719,25719,25719,25719,2
1761527572,25719,25719,25719,25719,0
1761527573,25719,25719,25718.75,25719,3
1761527574,25719,25719.25,25718.5,25719.25,3
1761527575,25719.25,25719.25,25718.25,25718.25,5
1761527576,25718.25,25718.75,25718.25,25718.5,2
1761527577,25718.5,25718.5,25718.5,25718.5,0
1761527578,25718.5,25718.5,25718.5,25718.5,2
1761527579,25718.5,25718.5,25718,25718,8
1761527580,25718,25718,25718,25718,0
1761527581,25718,25718,25718,25718,0
1761527582,25718,25718,25717.25,25717.25,11
1761527583,25717.25,25717.25,25717.25,25717.25,0
1761527584,25717.25,25718.25,25717.25,25718.25,1
1761527585,25718.25,25718.25,25718.25,25718.25,0
1761527586,25718.25,25718.25,25718.25,25718.25,0
1761527587,25718.25,25718.25,25718.25,25718.25,0
1761527588,25718.25,25718.25,25718.25,25718.25,1
1761527589,25718.25,25718.25,25717.25,25717.25,9
1761527590,25717.25,25717.25,25716.5,25716.5,36
1761527591,25716.5,25717,25716.5,25717,11
1761527592,25717,25717,25716.5,25717,7
1761527593,25717,25717,25716,25716.25,10
1761527594,25716.25,25716.5,25715.75,25716,10
1761527595,25716,25716,25715,25715,21
1761527596,25715,25715,25714,25714,22
1761527597,25714,25714.75,25713.75,25714.25,12
1761527598,25714.25,25714.25,25714.25,25714.25,7
1761527599,25714.25,25714.25,25714.25,25714.25,2
1761527600,25714.25,25714.5,25714.25,25714.5,2
1761527601,25714.5,25714.5,25714.25,25714.25,1
1761527602,25714.25,25714.5,25714,25714.25,8
1761527603,25714.25,25714.5,25714.25,25714.5,5
1761527604,25714.5,25714.75,25714.5,25714.5,2
1761527605,25714.5,25714.5,25714,25714,6
1761527606,25714,25714,25714,25714,0
1761527607,25714,25714.25,25714,25714.25,1
1761527608,25714.25,25714.25,25714.25,25714.25,0
1761527609,25714.25,25714.5,25714.25,25714.5,3
1761527610,25714.5,25714.5,25714.25,25714.25,2
1761527611,25714.25,25714.25,25714.25,25714.25,2
1761527612,25714.25,25714.5,25714.25,25714.5,2
1761527613,25714.5,25714.5,25714.5,25714.5,0
1761527614,25714.5,25714.5,25712,25712,75
1761527615,25712,25712.5,25712,25712.5,10
1761527616,25712.5,25712.75,25712.25,25712.5,15
1761527617,25712.5,25713.5,25712.25,25713.5,26
1761527618,25713.5,25713.5,25712.75,25712.75,3
1761527619,25712.75,25713.5,25712.75,25713.25,3
1761527620,25713.25,25713.25,25713.25,25713.25,5
1761527621,25713.25,25713.25,25713.25,25713.25,0
1761527622,25713.25,25713.25,25712.75,25712.75,3
1761527623,25712.75,25712.75,25712.5,25712.75,3
1761527624,25712.75,25712.75,25712,25712.25,4
1761527625,25712.25,25712.25,25711.5,25712,15
1761527626,25712,25712.5,25712,25712.5,9
1761527627,25712.5,25713,25712.5,25713,1
1761527628,25713,25713.25,25712,25713.25,41
1761527629,25713.25,25714.25,25713.25,25713.75,8
